nnz,mat_size,std_row,N,CUDA_cores,bandwidth,L2_cache,tag
492564,11981491600,1.939094,4,10496,936.2,6144,0
492564,11981491600,1.939094,8,10496,936.2,6144,0
492564,11981491600,1.939094,16,10496,936.2,6144,0
492564,11981491600,1.939094,32,10496,936.2,6144,0
492564,11981491600,1.939094,64,10496,936.2,6144,0
492564,11981491600,1.939094,128,10496,936.2,6144,0
239332,13132930801,0.411209,1,10496,936.2,6144,4
239332,13132930801,0.411209,2,10496,936.2,6144,0
239332,13132930801,0.411209,4,10496,936.2,6144,0
239332,13132930801,0.411209,8,10496,936.2,6144,4
239332,13132930801,0.411209,16,10496,936.2,6144,0
239332,13132930801,0.411209,32,10496,936.2,6144,0
239332,13132930801,0.411209,64,10496,936.2,6144,0
239332,13132930801,0.411209,128,10496,936.2,6144,0
9753570,9521466084,28.557695,1,10496,936.2,6144,5
9753570,9521466084,28.557695,2,10496,936.2,6144,1
9753570,9521466084,28.557695,4,10496,936.2,6144,1
9753570,9521466084,28.557695,8,10496,936.2,6144,1
9753570,9521466084,28.557695,16,10496,936.2,6144,0
9753570,9521466084,28.557695,32,10496,936.2,6144,0
9753570,9521466084,28.557695,64,10496,936.2,6144,0
9753570,9521466084,28.557695,128,10496,936.2,6144,0
800800,40080040000,0,1,10496,936.2,6144,4
800800,40080040000,0,2,10496,936.2,6144,0
800800,40080040000,0,4,10496,936.2,6144,0
800800,40080040000,0,8,10496,936.2,6144,0
800800,40080040000,0,16,10496,936.2,6144,0
800800,40080040000,0,32,10496,936.2,6144,0
800800,40080040000,0,64,10496,936.2,6144,0
800800,40080040000,0,128,10496,936.2,6144,0
3358036,46124005225,3.131182,1,10496,936.2,6144,7
3358036,46124005225,3.131182,2,10496,936.2,6144,3
3358036,46124005225,3.131182,4,10496,936.2,6144,0
3358036,46124005225,3.131182,8,10496,936.2,6144,0
3358036,46124005225,3.131182,16,10496,936.2,6144,0
3358036,46124005225,3.131182,32,10496,936.2,6144,0
3358036,46124005225,3.131182,64,10496,936.2,6144,0
3358036,46124005225,3.131182,128,10496,936.2,6144,0
10501936,1.23E+13,3.041989,1,10496,936.2,6144,3
10501936,1.23E+13,3.041989,2,10496,936.2,6144,3
10501936,1.23E+13,3.041989,4,10496,936.2,6144,3
10501936,1.23E+13,3.041989,8,10496,936.2,6144,0
10501936,1.23E+13,3.041989,16,10496,936.2,6144,0
10501936,1.23E+13,3.041989,32,10496,936.2,6144,0
10501936,1.23E+13,3.041989,64,10496,936.2,6144,0
10501936,1.23E+13,3.041989,128,10496,936.2,6144,0
776610,24808770064,3.112053,1,10496,936.2,6144,7
776610,24808770064,3.112053,2,10496,936.2,6144,3
776610,24808770064,3.112053,4,10496,936.2,6144,3
776610,24808770064,3.112053,8,10496,936.2,6144,2
776610,24808770064,3.112053,16,10496,936.2,6144,2
776610,24808770064,3.112053,32,10496,936.2,6144,0
776610,24808770064,3.112053,64,10496,936.2,6144,0
776610,24808770064,3.112053,128,10496,936.2,6144,0
1273389,42642250000,4.435865,1,10496,936.2,6144,0
1273389,42642250000,4.435865,2,10496,936.2,6144,3
1273389,42642250000,4.435865,4,10496,936.2,6144,3
1273389,42642250000,4.435865,8,10496,936.2,6144,2
1273389,42642250000,4.435865,16,10496,936.2,6144,2
1273389,42642250000,4.435865,32,10496,936.2,6144,0
1273389,42642250000,4.435865,64,10496,936.2,6144,0
1273389,42642250000,4.435865,128,10496,936.2,6144,0
1750416,25600000000,0.421124,1,10496,936.2,6144,3
1750416,25600000000,0.421124,2,10496,936.2,6144,0
1750416,25600000000,0.421124,4,10496,936.2,6144,0
1750416,25600000000,0.421124,8,10496,936.2,6144,0
1750416,25600000000,0.421124,16,10496,936.2,6144,0
1750416,25600000000,0.421124,32,10496,936.2,6144,0
1750416,25600000000,0.421124,64,10496,936.2,6144,0
1750416,25600000000,0.421124,128,10496,936.2,6144,0
537694,215780760,202.871849,1,10496,936.2,6144,7
537694,215780760,202.871849,2,10496,936.2,6144,3
537694,215780760,202.871849,4,10496,936.2,6144,3
537694,215780760,202.871849,8,10496,936.2,6144,2
537694,215780760,202.871849,16,10496,936.2,6144,2
537694,215780760,202.871849,32,10496,936.2,6144,2
537694,215780760,202.871849,64,10496,936.2,6144,2
537694,215780760,202.871849,128,10496,936.2,6144,2
1200537,1244390580,287.984937,1,10496,936.2,6144,7
1200537,1244390580,287.984937,2,10496,936.2,6144,3
1200537,1244390580,287.984937,4,10496,936.2,6144,3
1200537,1244390580,287.984937,8,10496,936.2,6144,2
1200537,1244390580,287.984937,16,10496,936.2,6144,2
1200537,1244390580,287.984937,32,10496,936.2,6144,2
1200537,1244390580,287.984937,64,10496,936.2,6144,2
1200537,1244390580,287.984937,128,10496,936.2,6144,2
1308415,2493457324,221.89499,1,10496,936.2,6144,7
1308415,2493457324,221.89499,2,10496,936.2,6144,3
1308415,2493457324,221.89499,4,10496,936.2,6144,1
1308415,2493457324,221.89499,8,10496,936.2,6144,2
1308415,2493457324,221.89499,16,10496,936.2,6144,2
1308415,2493457324,221.89499,32,10496,936.2,6144,2
1308415,2493457324,221.89499,64,10496,936.2,6144,2
1308415,2493457324,221.89499,128,10496,936.2,6144,2
206156,1477172356,1.976145,1,10496,936.2,6144,0
206156,1477172356,1.976145,2,10496,936.2,6144,0
206156,1477172356,1.976145,4,10496,936.2,6144,0
206156,1477172356,1.976145,8,10496,936.2,6144,0
206156,1477172356,1.976145,16,10496,936.2,6144,0
206156,1477172356,1.976145,32,10496,936.2,6144,0
206156,1477172356,1.976145,64,10496,936.2,6144,0
206156,1477172356,1.976145,128,10496,936.2,6144,0
2101242,1.52E+11,1.964505,1,10496,936.2,6144,0
2101242,1.52E+11,1.964505,2,10496,936.2,6144,0
2101242,1.52E+11,1.964505,4,10496,936.2,6144,0
2101242,1.52E+11,1.964505,8,10496,936.2,6144,0
2101242,1.52E+11,1.964505,16,10496,936.2,6144,0
2101242,1.52E+11,1.964505,32,10496,936.2,6144,0
2101242,1.52E+11,1.964505,64,10496,936.2,6144,0
2101242,1.52E+11,1.964505,128,10496,936.2,6144,0
113435,334487521,4.341258,1,10496,936.2,6144,7
113435,334487521,4.341258,2,10496,936.2,6144,3
113435,334487521,4.341258,4,10496,936.2,6144,2
113435,334487521,4.341258,8,10496,936.2,6144,2
113435,334487521,4.341258,16,10496,936.2,6144,2
113435,334487521,4.341258,32,10496,936.2,6144,0
113435,334487521,4.341258,64,10496,936.2,6144,0
113435,334487521,4.341258,128,10496,936.2,6144,0
113435,334487521,4.341102,1,10496,936.2,6144,7
113435,334487521,4.341102,2,10496,936.2,6144,3
113435,334487521,4.341102,4,10496,936.2,6144,2
113435,334487521,4.341102,8,10496,936.2,6144,2
113435,334487521,4.341102,16,10496,936.2,6144,2
113435,334487521,4.341102,32,10496,936.2,6144,0
113435,334487521,4.341102,64,10496,936.2,6144,0
113435,334487521,4.341102,128,10496,936.2,6144,0
170695,753447601,4.345548,1,10496,936.2,6144,3
170695,753447601,4.345548,2,10496,936.2,6144,3
170695,753447601,4.345548,4,10496,936.2,6144,3
170695,753447601,4.345548,8,10496,936.2,6144,2
170695,753447601,4.345548,16,10496,936.2,6144,0
170695,753447601,4.345548,32,10496,936.2,6144,0
170695,753447601,4.345548,64,10496,936.2,6144,0
170695,753447601,4.345548,128,10496,936.2,6144,0
170695,753447601,4.346135,1,10496,936.2,6144,3
170695,753447601,4.346135,2,10496,936.2,6144,3
170695,753447601,4.346135,4,10496,936.2,6144,2
170695,753447601,4.346135,8,10496,936.2,6144,2
170695,753447601,4.346135,16,10496,936.2,6144,2
170695,753447601,4.346135,32,10496,936.2,6144,2
170695,753447601,4.346135,64,10496,936.2,6144,0
170695,753447601,4.346135,128,10496,936.2,6144,0
227955,1340218881,4.347666,1,10496,936.2,6144,3
227955,1340218881,4.347666,2,10496,936.2,6144,3
227955,1340218881,4.347666,4,10496,936.2,6144,2
227955,1340218881,4.347666,8,10496,936.2,6144,2
227955,1340218881,4.347666,16,10496,936.2,6144,0
227955,1340218881,4.347666,32,10496,936.2,6144,0
227955,1340218881,4.347666,64,10496,936.2,6144,0
227955,1340218881,4.347666,128,10496,936.2,6144,0
227955,1340218881,4.347842,1,10496,936.2,6144,7
227955,1340218881,4.347842,2,10496,936.2,6144,3
227955,1340218881,4.347842,4,10496,936.2,6144,2
227955,1340218881,4.347842,8,10496,936.2,6144,2
227955,1340218881,4.347842,16,10496,936.2,6144,0
227955,1340218881,4.347842,32,10496,936.2,6144,0
227955,1340218881,4.347842,64,10496,936.2,6144,0
227955,1340218881,4.347842,128,10496,936.2,6144,0
285215,2094801361,4.348929,1,10496,936.2,6144,3
285215,2094801361,4.348929,2,10496,936.2,6144,3
285215,2094801361,4.348929,4,10496,936.2,6144,2
285215,2094801361,4.348929,8,10496,936.2,6144,2
285215,2094801361,4.348929,16,10496,936.2,6144,2
285215,2094801361,4.348929,32,10496,936.2,6144,0
285215,2094801361,4.348929,64,10496,936.2,6144,0
285215,2094801361,4.348929,128,10496,936.2,6144,0
285215,2094801361,4.349038,1,10496,936.2,6144,3
285215,2094801361,4.349038,2,10496,936.2,6144,3
285215,2094801361,4.349038,4,10496,936.2,6144,2
285215,2094801361,4.349038,8,10496,936.2,6144,2
285215,2094801361,4.349038,16,10496,936.2,6144,2
285215,2094801361,4.349038,32,10496,936.2,6144,0
285215,2094801361,4.349038,64,10496,936.2,6144,0
285215,2094801361,4.349038,128,10496,936.2,6144,0
342475,3017195041,4.349768,1,10496,936.2,6144,3
342475,3017195041,4.349768,2,10496,936.2,6144,2
342475,3017195041,4.349768,4,10496,936.2,6144,2
342475,3017195041,4.349768,8,10496,936.2,6144,0
342475,3017195041,4.349768,16,10496,936.2,6144,2
342475,3017195041,4.349768,32,10496,936.2,6144,0
342475,3017195041,4.349768,64,10496,936.2,6144,0
342475,3017195041,4.349768,128,10496,936.2,6144,0
342475,3017195041,4.34957,1,10496,936.2,6144,3
342475,3017195041,4.34957,2,10496,936.2,6144,2
342475,3017195041,4.34957,4,10496,936.2,6144,2
342475,3017195041,4.34957,8,10496,936.2,6144,0
342475,3017195041,4.34957,16,10496,936.2,6144,2
342475,3017195041,4.34957,32,10496,936.2,6144,0
342475,3017195041,4.34957,64,10496,936.2,6144,0
342475,3017195041,4.34957,128,10496,936.2,6144,0
399735,4107399921,4.350365,1,10496,936.2,6144,7
399735,4107399921,4.350365,2,10496,936.2,6144,2
399735,4107399921,4.350365,4,10496,936.2,6144,2
399735,4107399921,4.350365,8,10496,936.2,6144,2
399735,4107399921,4.350365,16,10496,936.2,6144,2
399735,4107399921,4.350365,32,10496,936.2,6144,0
399735,4107399921,4.350365,64,10496,936.2,6144,0
399735,4107399921,4.350365,128,10496,936.2,6144,0
399735,4107399921,4.3504,1,10496,936.2,6144,3
399735,4107399921,4.3504,2,10496,936.2,6144,2
399735,4107399921,4.3504,4,10496,936.2,6144,2
399735,4107399921,4.3504,8,10496,936.2,6144,2
399735,4107399921,4.3504,16,10496,936.2,6144,2
399735,4107399921,4.3504,32,10496,936.2,6144,0
399735,4107399921,4.3504,64,10496,936.2,6144,0
399735,4107399921,4.3504,128,10496,936.2,6144,0
2121550,10697764900,17.793792,1,10496,936.2,6144,7
2121550,10697764900,17.793792,2,10496,936.2,6144,3
2121550,10697764900,17.793792,4,10496,936.2,6144,3
2121550,10697764900,17.793792,8,10496,936.2,6144,2
2121550,10697764900,17.793792,16,10496,936.2,6144,2
2121550,10697764900,17.793792,32,10496,936.2,6144,2
2121550,10697764900,17.793792,64,10496,936.2,6144,2
2121550,10697764900,17.793792,128,10496,936.2,6144,2
2678750,15707358241,42.771818,1,10496,936.2,6144,7
2678750,15707358241,42.771818,2,10496,936.2,6144,3
2678750,15707358241,42.771818,4,10496,936.2,6144,3
2678750,15707358241,42.771818,8,10496,936.2,6144,2
2678750,15707358241,42.771818,16,10496,936.2,6144,2
2678750,15707358241,42.771818,32,10496,936.2,6144,2
2678750,15707358241,42.771818,64,10496,936.2,6144,2
2678750,15707358241,42.771818,128,10496,936.2,6144,2
2100225,2.76E+11,0.076186,1,10496,936.2,6144,4
2100225,2.76E+11,0.076186,2,10496,936.2,6144,0
2100225,2.76E+11,0.076186,4,10496,936.2,6144,0
2100225,2.76E+11,0.076186,8,10496,936.2,6144,0
2100225,2.76E+11,0.076186,16,10496,936.2,6144,0
2100225,2.76E+11,0.076186,32,10496,936.2,6144,0
2100225,2.76E+11,0.076186,64,10496,936.2,6144,0
2100225,2.76E+11,0.076186,128,10496,936.2,6144,0
700378,21096691009,3.331015,1,10496,936.2,6144,3
700378,21096691009,3.331015,2,10496,936.2,6144,3
700378,21096691009,3.331015,4,10496,936.2,6144,3
700378,21096691009,3.331015,8,10496,936.2,6144,2
700378,21096691009,3.331015,16,10496,936.2,6144,2
700378,21096691009,3.331015,32,10496,936.2,6144,0
700378,21096691009,3.331015,64,10496,936.2,6144,0
700378,21096691009,3.331015,128,10496,936.2,6144,0
335476,4832752324,3.272608,1,10496,936.2,6144,3
335476,4832752324,3.272608,2,10496,936.2,6144,3
335476,4832752324,3.272608,4,10496,936.2,6144,2
335476,4832752324,3.272608,8,10496,936.2,6144,2
335476,4832752324,3.272608,16,10496,936.2,6144,2
335476,4832752324,3.272608,32,10496,936.2,6144,0
335476,4832752324,3.272608,64,10496,936.2,6144,0
335476,4832752324,3.272608,128,10496,936.2,6144,0
14810202,7.33E+12,2.038852,1,10496,936.2,6144,4
14810202,7.33E+12,2.038852,2,10496,936.2,6144,0
14810202,7.33E+12,2.038852,4,10496,936.2,6144,0
14810202,7.33E+12,2.038852,8,10496,936.2,6144,0
14810202,7.33E+12,2.038852,16,10496,936.2,6144,0
14810202,7.33E+12,2.038852,32,10496,936.2,6144,0
14810202,7.33E+12,2.038852,64,10496,936.2,6144,0
14810202,7.33E+12,2.038852,128,10496,936.2,6144,0
126150,315346564,22.035447,1,10496,936.2,6144,3
126150,315346564,22.035447,2,10496,936.2,6144,3
126150,315346564,22.035447,4,10496,936.2,6144,3
126150,315346564,22.035447,8,10496,936.2,6144,2
126150,315346564,22.035447,16,10496,936.2,6144,2
126150,315346564,22.035447,32,10496,936.2,6144,2
126150,315346564,22.035447,64,10496,936.2,6144,2
126150,315346564,22.035447,128,10496,936.2,6144,2
1578090,1.09E+11,2.644458,1,10496,936.2,6144,0
1578090,1.09E+11,2.644458,2,10496,936.2,6144,0
1578090,1.09E+11,2.644458,4,10496,936.2,6144,3
1578090,1.09E+11,2.644458,8,10496,936.2,6144,2
1578090,1.09E+11,2.644458,16,10496,936.2,6144,0
1578090,1.09E+11,2.644458,32,10496,936.2,6144,0
1578090,1.09E+11,2.644458,64,10496,936.2,6144,0
1578090,1.09E+11,2.644458,128,10496,936.2,6144,0
203622,1665129636,0.175157,1,10496,936.2,6144,0
203622,1665129636,0.175157,2,10496,936.2,6144,0
203622,1665129636,0.175157,4,10496,936.2,6144,0
203622,1665129636,0.175157,8,10496,936.2,6144,0
203622,1665129636,0.175157,16,10496,936.2,6144,0
203622,1665129636,0.175157,32,10496,936.2,6144,0
203622,1665129636,0.175157,64,10496,936.2,6144,0
203622,1665129636,0.175157,128,10496,936.2,6144,0
10352819,4417330369,350.744318,1,10496,936.2,6144,7
10352819,4417330369,350.744318,2,10496,936.2,6144,3
10352819,4417330369,350.744318,4,10496,936.2,6144,3
10352819,4417330369,350.744318,8,10496,936.2,6144,3
10352819,4417330369,350.744318,16,10496,936.2,6144,2
10352819,4417330369,350.744318,32,10496,936.2,6144,2
10352819,4417330369,350.744318,64,10496,936.2,6144,2
10352819,4417330369,350.744318,128,10496,936.2,6144,2
1995041,897421849,38.335002,1,10496,936.2,6144,1
1995041,897421849,38.335002,2,10496,936.2,6144,1
1995041,897421849,38.335002,4,10496,936.2,6144,1
1995041,897421849,38.335002,8,10496,936.2,6144,0
1995041,897421849,38.335002,16,10496,936.2,6144,0
1995041,897421849,38.335002,32,10496,936.2,6144,0
1995041,897421849,38.335002,64,10496,936.2,6144,0
1995041,897421849,38.335002,128,10496,936.2,6144,0
207900,720373500,0,1,10496,936.2,6144,0
207900,720373500,0,2,10496,936.2,6144,0
207900,720373500,0,4,10496,936.2,6144,0
207900,720373500,0,8,10496,936.2,6144,0
207900,720373500,0,16,10496,936.2,6144,0
207900,720373500,0,32,10496,936.2,6144,0
207900,720373500,0,64,10496,936.2,6144,0
207900,720373500,0,128,10496,936.2,6144,0
311850,3241680750,0,1,10496,936.2,6144,0
311850,3241680750,0,2,10496,936.2,6144,0
311850,3241680750,0,4,10496,936.2,6144,0
311850,3241680750,0,8,10496,936.2,6144,0
311850,3241680750,0,16,10496,936.2,6144,0
311850,3241680750,0,32,10496,936.2,6144,0
311850,3241680750,0,64,10496,936.2,6144,0
311850,3241680750,0,128,10496,936.2,6144,0
810810,36522936450,0,1,10496,936.2,6144,4
810810,36522936450,0,2,10496,936.2,6144,0
810810,36522936450,0,4,10496,936.2,6144,0
810810,36522936450,0,8,10496,936.2,6144,0
810810,36522936450,0,16,10496,936.2,6144,0
810810,36522936450,0,32,10496,936.2,6144,0
810810,36522936450,0,64,10496,936.2,6144,0
810810,36522936450,0,128,10496,936.2,6144,0
27689972,1.42E+11,3.524814,1,10496,936.2,6144,1
27689972,1.42E+11,3.524814,2,10496,936.2,6144,1
27689972,1.42E+11,3.524814,4,10496,936.2,6144,1
27689972,1.42E+11,3.524814,8,10496,936.2,6144,0
27689972,1.42E+11,3.524814,16,10496,936.2,6144,0
27689972,1.42E+11,3.524814,32,10496,936.2,6144,0
27689972,1.42E+11,3.524814,64,10496,936.2,6144,0
27689972,1.42E+11,3.524814,128,10496,936.2,6144,0
1227102,67484089729,2.759901,1,10496,936.2,6144,3
1227102,67484089729,2.759901,2,10496,936.2,6144,3
1227102,67484089729,2.759901,4,10496,936.2,6144,3
1227102,67484089729,2.759901,8,10496,936.2,6144,2
1227102,67484089729,2.759901,16,10496,936.2,6144,0
1227102,67484089729,2.759901,32,10496,936.2,6144,0
1227102,67484089729,2.759901,64,10496,936.2,6144,0
1227102,67484089729,2.759901,128,10496,936.2,6144,0
1656568,1.18E+11,2.91247,1,10496,936.2,6144,4
1656568,1.18E+11,2.91247,2,10496,936.2,6144,3
1656568,1.18E+11,2.91247,4,10496,936.2,6144,3
1656568,1.18E+11,2.91247,8,10496,936.2,6144,2
1656568,1.18E+11,2.91247,16,10496,936.2,6144,0
1656568,1.18E+11,2.91247,32,10496,936.2,6144,0
1656568,1.18E+11,2.91247,64,10496,936.2,6144,0
1656568,1.18E+11,2.91247,128,10496,936.2,6144,0
199810,2309306566,8.209309,1,10496,936.2,6144,7
199810,2309306566,8.209309,2,10496,936.2,6144,3
199810,2309306566,8.209309,4,10496,936.2,6144,2
199810,2309306566,8.209309,8,10496,936.2,6144,2
199810,2309306566,8.209309,16,10496,936.2,6144,2
199810,2309306566,8.209309,32,10496,936.2,6144,2
199810,2309306566,8.209309,64,10496,936.2,6144,0
199810,2309306566,8.209309,128,10496,936.2,6144,0
5036288,28699748100,17.904869,1,10496,936.2,6144,1
5036288,28699748100,17.904869,2,10496,936.2,6144,1
5036288,28699748100,17.904869,4,10496,936.2,6144,1
5036288,28699748100,17.904869,8,10496,936.2,6144,0
5036288,28699748100,17.904869,16,10496,936.2,6144,0
5036288,28699748100,17.904869,32,10496,936.2,6144,0
5036288,28699748100,17.904869,64,10496,936.2,6144,0
5036288,28699748100,17.904869,128,10496,936.2,6144,0
28967291,2034100201,856.669034,1,10496,936.2,6144,1
28967291,2034100201,856.669034,2,10496,936.2,6144,1
28967291,2034100201,856.669034,4,10496,936.2,6144,1
28967291,2034100201,856.669034,8,10496,936.2,6144,1
28967291,2034100201,856.669034,16,10496,936.2,6144,1
28967291,2034100201,856.669034,32,10496,936.2,6144,0
28967291,2034100201,856.669034,64,10496,936.2,6144,0
28967291,2034100201,856.669034,128,10496,936.2,6144,0
589824,9663676416,0,1,10496,936.2,6144,0
589824,9663676416,0,2,10496,936.2,6144,0
589824,9663676416,0,4,10496,936.2,6144,0
589824,9663676416,0,8,10496,936.2,6144,0
589824,9663676416,0,16,10496,936.2,6144,0
589824,9663676416,0,32,10496,936.2,6144,0
589824,9663676416,0,64,10496,936.2,6144,0
589824,9663676416,0,128,10496,936.2,6144,0
569160,9325117440,0,1,10496,936.2,6144,0
569160,9325117440,0,2,10496,936.2,6144,0
569160,9325117440,0,4,10496,936.2,6144,0
569160,9325117440,0,8,10496,936.2,6144,0
569160,9325117440,0,16,10496,936.2,6144,0
569160,9325117440,0,32,10496,936.2,6144,0
569160,9325117440,0,64,10496,936.2,6144,0
569160,9325117440,0,128,10496,936.2,6144,0
839980,29507681284,2.885411,1,10496,936.2,6144,4
839980,29507681284,2.885411,2,10496,936.2,6144,3
839980,29507681284,2.885411,4,10496,936.2,6144,3
839980,29507681284,2.885411,8,10496,936.2,6144,2
839980,29507681284,2.885411,16,10496,936.2,6144,0
839980,29507681284,2.885411,32,10496,936.2,6144,0
839980,29507681284,2.885411,64,10496,936.2,6144,0
839980,29507681284,2.885411,128,10496,936.2,6144,0
1229778,117679104,48.093859,1,10496,936.2,6144,1
1229778,117679104,48.093859,2,10496,936.2,6144,1
1229778,117679104,48.093859,4,10496,936.2,6144,1
1229778,117679104,48.093859,8,10496,936.2,6144,1
